,a,b,c,d,e,f,g,h,Êä³ö
292,0.11209742688847424,0.7637758068017351,0.5782652196857728,0.9891044530508579,0.05075829583905744,0.25819430570517166,0.2679736929649481,0.050837446874808845,7.76215040721694
293,0.1978384046566315,0.8593280614489938,0.9345956714410025,0.26009477487366073,0.47916636970349724,0.3059909438809342,0.5362961310237551,0.9305373163842509,8.797771069286368
294,0.596831555113644,0.6946214640926234,0.14120907079983713,0.24312410755374136,0.07365050044337007,0.7987672297683832,0.10238642131859088,0.2869204367269166,10.381364341924403
295,0.5821029876638468,0.3967271886780033,0.06723940169011766,0.9116476904843152,0.2000235371004826,0.24448053160447658,0.21551604484452636,0.9369068218675345,5.322986248376884
296,0.8472270388537902,0.37541993676613394,0.17738380477281335,0.8063274609595683,0.09594003207020596,0.28895971018545086,0.7945925083847979,0.03209935243866491,5.783269276733572
297,0.5975560227164993,0.8927947329960088,0.816952716976402,0.21075497596496118,0.4323172807009611,0.3096212717486555,0.04747386158884159,0.5488850391300026,9.184361521710567
298,0.905689962495265,0.03859760834905679,0.3037013598067806,0.12172850271387736,0.18926133487390495,0.8438507580424655,0.9368649859687241,0.061196777098450506,7.784341609092681
299,0.7091458896822428,0.7148885946664538,0.7785944399119478,0.1611615387601204,0.6658794339089131,0.16759422297064808,0.8449725845929249,0.2511718109370732,7.580693642139893
300,0.09430848369324496,0.3785003365840076,0.06486881945481027,0.49986476201396524,0.03750058080841445,0.9741096482750987,0.06964462655973191,0.7393853542166923,10.100373160500755
301,0.2820925351718495,0.09526003986052556,0.202249055411289,0.31787225157595667,0.6607372945481816,0.05269413355928487,0.888685498603366,0.12275318173882,1.7479001480693417
302,0.5480355853254,0.6020735761752068,0.8858866964388507,0.08599954603074123,0.5156836748048622,0.837098751552407,0.9309710146901962,0.6668832984694968,10.698942126121942
303,0.7366499842693391,0.24231656288755643,0.8691341785089299,0.249502982328063,0.8330518803050704,0.46955865545629216,0.11460831863196475,0.46572613601178237,5.706568387122636
304,0.5719166597784099,0.06076037700819692,0.843326414217989,0.19150328409321182,0.8520044762306093,0.8395368001046258,0.7164708623909553,0.2899304668552706,8.35245166746841
305,0.7629328681726825,0.6175458057133388,0.3794819113577993,0.27864941796726905,0.6407735029607731,0.9638081227509642,0.6089882956154808,0.2900026747707526,10.89494790916354
306,0.6392852655139429,0.19027098618052218,0.018894745817389147,0.49604543883889984,0.6732421116180837,0.18219882900254025,0.04456028951721325,0.5286840775892092,3.2393406880862994
307,0.4839025922230985,0.7852256542180219,0.7050665659185512,0.15772181433316734,0.802470568611916,0.6858115327574552,0.3947784205229523,0.1841945147509726,10.241684292375112
308,0.44229485230979826,0.035656150707271905,0.5744868157247791,0.5824643445874632,0.6155978011221785,0.18048217713176462,0.6406706858909125,0.950808441821637,1.9715267530655438
309,0.7536133400496462,0.9779820695154445,0.11116702810962198,0.007864584148757237,0.5438097087384239,0.9211880548403979,0.03086940711172015,0.06510161705731721,10.478789331856287
310,0.5785386921633581,0.6410767005916421,0.3225969619900204,0.42536181967194175,0.7954919108825671,0.7620845315252456,0.32912812581512196,0.4937561861452463,10.146075017658237
311,0.9595633752156596,0.023706111895710702,0.9964452117476225,0.5661772105733943,0.16071284045140943,0.312406587802905,0.3063034537624033,0.07890363140573198,2.4408901094340663
312,0.5458281493013993,0.7647571475494742,0.41753466102052006,0.5340955827286198,0.702240796607789,0.21777677302406884,0.9798532538957019,0.45467449704093,8.118811724559922
313,0.44600285543405715,0.30601479608947557,0.3087614321093902,0.37596435882255386,0.618401596094768,0.40207698785752066,0.9122510264239959,0.18315370253311558,5.2885368929703525
314,0.08765264601362788,0.6920921837705102,0.7845319123149073,0.6094771397674649,0.39356248359163604,0.1914413510947338,0.020621392029634755,0.419699495895823,7.132279033386642
315,0.7021724443332821,0.3689368208227387,0.27904332884467187,0.13084361371595754,0.28185184667841334,0.6338664050168739,0.6626601993427101,0.22570276159181435,7.940363330176152
316,0.27576301926147284,0.25279271808984427,0.5750829978545814,0.5013396506307722,0.9323493988427027,0.6130304851533717,0.7766368261665781,0.3777311264922999,6.226494037054124
317,0.825801731451789,0.1629357997359021,0.2871569607541068,0.4184235275794791,0.48978025697560834,0.6569622569673127,0.08969327471366029,0.1330970519846053,7.080029965471372
318,0.36686338346808156,0.30524676665774886,0.27722899447697036,0.5733311420031396,0.6698400667445037,0.23709686444893507,0.33860177343311093,0.02832619535741887,4.1008766508890595
319,0.6153265401940492,0.9252370944732216,0.24862921226928303,0.9152676905153638,0.6426151580709847,0.06545351540237487,0.9529929748002163,0.3481139142067722,8.988777051385924
320,0.7229527171717385,0.22012817513905814,0.9745403642809817,0.9210080540772448,0.2827131386082339,0.8614103841752142,0.19279038584888786,0.8137995712288806,10.053547953308954
321,0.12914876290379262,0.7197263439236636,0.5344569471274122,0.0014214881767571352,0.6002787299215122,0.3804268008721581,0.43723681096487954,0.707205473299853,8.188079973194068
322,0.4337992177580632,0.139176768039866,0.3264132321301535,0.33985905363828517,0.445960671080015,0.9656485848158098,0.19095699906855723,0.35880411447344485,9.563884856460863
323,0.30202353310729,0.38287443115085384,0.7638053906630904,0.6100399053716853,0.6085111563432991,0.8321172807473624,0.5647508059920998,0.19923872655740016,10.38253406824042
324,0.2046118219017864,0.5711596246072966,0.33404518856474696,0.6767398994225932,0.3760327114858961,0.7426560921993525,0.9859135367355754,0.40864166817631975,9.947871741268427
325,0.7236916951416479,0.22133223699950821,0.6144869687433522,0.2583248899092532,0.5543022961948121,0.10703403916025622,0.15572817443155906,0.8334611482241805,3.0385412155747686
326,0.5045218596653404,0.7054737500461022,0.9551797588359028,0.2989512350226613,0.2186745882217629,0.8470625691465509,0.7428677099884031,0.7896277460324977,11.053993406140702
327,0.8011127470061347,0.14111123544342452,0.33558274403854105,0.30805786480320085,0.4388342356053445,0.7774000817077824,0.5416088428351414,0.8369905688250789,7.862347048986061
328,0.20621518566927677,0.7374676830495883,0.22418771958098938,0.9356361620506433,0.8415005082147824,0.5914059934213568,0.3251180037699305,0.48856080917221556,9.534100638231335
329,0.15435541203930048,0.6254023980453756,0.5014339814702212,0.19440114017993448,0.21409906670104273,0.9049160686620932,0.5793116970046519,0.6165353341188409,10.75228577533494
330,0.4599399401565718,0.9183550811638381,0.6248335497692155,0.12582361786757967,0.7773926131157239,0.14739456870970502,0.11910438657148414,0.23649295347228672,8.90148573131519
331,0.07099756946478974,0.379404524746604,0.6585373845608545,0.6461437585533543,0.06659898227734296,0.713099810947105,0.8114524210159436,0.1774952175118618,8.091942582099874
332,0.29874627470020987,0.738892122494014,0.5040832869900246,0.28277183205118295,0.8358944099415045,0.5714098796562677,0.9764869178214521,0.035565066130623935,9.508772614072202
333,0.4884445737845814,0.8171100381913575,0.4143162933267076,0.6586471931879857,0.6427721099500615,0.31185246058442184,0.1612092428937001,0.6677498734266036,9.26687755180026
334,0.9896249299724995,0.909587584335971,0.8333686688237896,0.2547744415542327,0.4422131737462387,0.5392049416889315,0.5604417381999495,0.7795579392641337,10.934947035326152
335,0.3423539807096502,0.10004573711023701,0.917346448997656,0.21291335807827583,0.2093139364563037,0.26279473405677134,0.590345357927703,0.12296003912417941,2.1306949804237467
336,0.34571073472315994,0.032954656086588985,0.20440772721157197,0.41716933843071324,0.7158511397771006,0.6091627107345098,0.16126709208412304,0.12751149912712445,4.386314120731162
337,0.3387163899692861,0.48233700181471606,0.3134929742679117,0.5057513535203197,0.15254326203616697,0.37219100952880624,0.554167489636502,0.979983513535791,6.184866214599617
338,0.3040972573072057,0.38544697904587955,0.5075984970684324,0.2043106773961706,0.15483524529424542,0.6705935196961028,0.045169637215769054,0.48750718526274617,8.14439053649131
339,0.23925561779803095,0.9636093827233185,0.5616671090167119,0.25435022489186254,0.19973484693030985,0.023196243161577756,0.8966565235584075,0.41296252704410397,9.240421172151814
340,0.8364949535760154,0.9585807076533489,0.6359495190757221,0.7226379147041776,0.6144399342884801,0.19862167463300195,0.9067987539972269,0.23608693354020072,9.506513281039108
341,0.7650285738149782,0.07695411605150004,0.9642436355314069,0.07984638111583675,0.2624347593080466,0.9135684023537298,0.47753426455213854,0.3285589720795419,8.852057694674428
342,0.26480026312139004,0.3389965981408034,0.759682582721205,0.5450824697234978,0.19893750312727831,0.2846617357022947,0.7502119446831595,0.9345103953015704,5.532573040786573
343,0.06150606748266574,0.2576022944869041,0.02714734045412459,0.3051659871345149,0.5313315993978673,0.5589590852104999,0.8501467839712294,0.9993337001534001,5.47080016941442
344,0.3308390911836371,0.5978696291548404,0.47076845383521493,0.9297819750529606,0.4139214695486745,0.6044236777592454,0.9675399352378019,0.5906192664909362,9.435487218443818
345,0.5142172672191585,0.891199753236011,0.9911171513821504,0.4644988399613429,0.5233302367817054,0.1563082282705427,0.0008748240377103311,0.2872010298956287,9.729733388218177
346,0.34190788500609903,0.136063593667615,0.8140157593272477,0.6885601234100257,0.2020360456109207,0.7496567841743034,0.8509093911455375,0.8084937592044277,7.728889527884814
347,0.04958029622065241,0.8440925016915396,0.3198039241963996,0.6329945808437653,0.5870450380374155,0.7121550667576101,0.8781659982335333,0.7383077388193202,10.741616605372396
348,0.9773771849046209,0.7349762842255065,0.5595225364401591,0.7274933076948766,0.26236157703379626,0.7364132781235818,0.47122382674548813,0.48932764110381854,11.502867499487392
349,0.6063812806516349,0.2749214638685905,0.11913558095078625,0.7838142460251608,0.6959977781928449,0.04434074023329626,0.0122356894570963,0.7125968716236883,3.942228992768185
350,0.395951275001858,0.5513469653313505,0.6592136982265235,0.7143608328941624,0.9393574401349318,0.4272272285798181,0.6974783606906871,0.8366465419765756,7.524153192073302
351,0.6082351950973903,0.2716999259523142,0.505663409530858,0.011232435680917363,0.6713642999696775,0.48965121926718536,0.3607862374712304,0.011995452139865748,6.001955830938779
352,0.4269698491802809,0.270926182524151,0.8232136552437919,0.7175330947372861,0.16945863829297836,0.584699955459515,0.11068300009166732,0.25204875749569466,6.6622225679006615
353,0.19003192716614037,0.3403245550593885,0.3944013709884009,0.27643746627672106,0.8171667819015143,0.8891769674571268,0.32674469618743796,0.8984755586730745,9.302858049350052
354,0.13662862425429356,0.7279854397272237,0.9533262302141183,0.11313986803005072,0.09732203805049922,0.9297986541086352,0.6257966349277698,0.5336133432706267,10.768733432287185
355,0.5609334402011477,0.20183230669146435,0.32989402430574977,0.9023068413055683,0.3206060919944247,0.3754583504604523,0.46261436997475036,0.09971103334992737,4.136892534897215
356,0.85336723659691,0.4206020487938912,0.2910264680457255,0.7970833511898867,0.16592333586147878,0.8228627442843528,0.6569988803789072,0.9918416423057563,10.487462475852753
357,0.5068765629928299,0.9747982637526681,0.9833633163527685,0.042781820274854665,0.17085261820497366,0.7123278923189617,0.5966294887393249,0.19817328841516335,10.783507777972764
358,0.7545896467860498,0.3097862972099493,0.5945477415379886,0.18045914775151073,0.12780850425515033,0.6410484380043635,0.7552355627941054,0.2169015310663268,8.11282271278079
359,0.7951377222833941,0.3372140298772861,0.9033710211720709,0.19475335236194258,0.8493640622176261,0.39139760985869465,0.972913244998494,0.3776646075777681,6.081278189926832
360,0.2558869537440164,0.6609946056279477,0.4184939551367164,0.7397655337755357,0.8437664786452219,0.8629032656342879,0.44377078498932654,0.25783637470119447,10.21954046493035
361,0.5121652386066137,0.3173055891429555,0.3761677476015137,0.41764865417946595,0.48043585196752525,0.3766319603211955,0.6874972605277789,0.6989817703054487,4.977343901482607
362,0.9850091786320448,0.9234323586683517,0.1884196516503286,0.4689281787279985,0.2435296631547178,0.10051110728103219,0.8287180305255483,0.8457566285408056,9.459446653291192
363,0.1272373211067248,0.3025907635552876,0.6113567180458251,0.9524334106152189,0.2551136663122977,0.9902852705757896,0.11103495779022543,0.8015748606066638,11.117399895608278
364,0.6736895464012965,0.7666404642604894,0.8809011843026427,0.8714794526050874,0.025764742197307844,0.9611138253421155,0.6991531064089489,0.9089981178216036,10.704329336336606
365,0.4109293962206366,0.519017680427726,0.14517264744917013,0.9429925369218092,0.9641078224651924,0.0966707936489124,0.09862844952887628,0.5040634322442313,5.876508936405472
366,0.048811068068303154,0.8520646890862957,0.8783810506707856,0.14466728629289194,0.5817879509185151,0.16351379060538973,0.06804744414234976,0.36262331079189036,8.751957380704507
367,0.10824719094495638,0.5889656514116893,0.05641478693402169,0.7231498801555571,0.07185625808369234,0.8240553781948138,0.9410438641470338,0.21049075895679048,10.316750766636545
368,0.8546017243601273,0.5407741207497156,0.5360505288349556,0.5062812904800366,0.4677358742101845,0.4356154079910953,0.702737538520134,0.5453587992711308,8.25675787721186
369,0.7901371751175831,0.06869719949824948,0.5753236880790775,0.33846717725710673,0.9933627842170587,0.33902444098038986,0.8037561431595396,0.8104452361093155,3.0663353761727703
370,0.6604872725735685,0.9321072818843044,0.34936527465850664,0.8868755905573841,0.19490798871124793,0.08820842762760517,0.4835705447877794,0.9302424708036114,9.16301750236254
371,0.4153388044468307,0.32011743060133657,0.3069699836873655,0.4809758120549953,0.1031019802151576,0.8643289374000483,0.7741713594101941,0.7277484646189534,9.662901031607275
372,0.05290887812123568,0.3296934341434524,0.7004703308340056,0.15789401141732462,0.6656331468775576,0.4313429790810991,0.26201835868474177,0.7066242235343675,5.843084054851037
373,0.9322567896841629,0.10028787245611182,0.9319111711986938,0.4442319382687163,0.28516454822312765,0.13519104549654748,0.3139417398171024,0.5596123652544509,2.2397035565154146
374,0.9285168871848726,0.6620927045405771,0.9102776369696322,0.3670805187868692,0.5170002622575355,0.6490037814286819,0.274038495072066,0.05475841861919273,10.04775818464945
375,0.36353999527024894,0.5131840927078988,0.8167642179695518,0.02224424870795072,0.4611747121212876,0.7112887873401776,0.5098160558527565,0.7829492413390496,9.241676657046085
376,0.848097814974411,0.8583057379255137,0.615461139641427,0.11138941184687312,0.38117535403924285,0.42384322641535166,0.7372130883418767,0.6168970935111168,10.080964139130494
377,0.8868518850798105,0.10748240822338018,0.46448048306615464,0.3837737286785533,0.26101040637132655,0.603809430789944,0.902225269346208,0.2765144456585491,6.217506292841861
378,0.4656282900297134,0.2042575152278261,0.9830419886265032,0.6947759212633292,0.8748141944883933,0.10207132447345313,0.985470576963032,0.5553698673926877,3.356271626125147
379,0.9109928520151669,0.14575566921322802,0.12564504981869362,0.4387227700559563,0.6925207159562711,0.6171647271134852,0.9518872419516402,0.1255373233471574,6.0831048335469555
380,0.6736067177279833,0.5848468084479129,0.6572304519658754,0.42833340039690837,0.5381360150166773,0.3659762403054131,0.5283331620646898,0.9936451035042587,7.523372190418179
381,0.03237635949368023,0.2905127194649497,0.9741427585106803,0.7627627478149598,0.1960291929422021,0.8732257903464763,0.32300537596788925,0.8949396091795082,10.318992895990435
382,0.24502609365518258,0.660068160524156,0.09169513561201503,0.8769165609978096,0.7509864046604254,0.844776275189158,0.055611667764256634,0.7297108567786121,10.146657710786394
383,0.8998226608123379,0.9385233381352158,0.6909234042583213,0.8392943437118766,0.2954234785303257,0.08628638238702468,0.4082160080734851,0.5399711136939492,9.082355309433046
384,0.5231362970853313,0.9639320543901522,0.10491319017047085,0.10266121476058943,0.9644107257933785,0.817834563390456,0.8905110579927707,0.25289417268394754,10.606577011154924
385,0.6929982679978397,0.9810221228228545,0.5762410551175176,0.131366172502686,0.6097868363348004,0.2364507840304263,0.7848663646103309,0.05862349015301582,9.427847463014663
386,0.9647590108750838,0.04974227021517874,0.62455052215525,0.3970088250478434,0.6214265031466771,0.16819063794950062,0.6173001793365253,0.3977772684932257,1.7956255179778569
387,0.48573896009813733,0.05373254223224999,0.5264920559864056,0.19263993926259904,0.09596673144214196,0.9555932062713497,0.47464894571007177,0.7212209166798564,8.858168327186934
388,0.5570210571456615,0.17165102707138558,0.6985845706248174,0.33706348631687577,0.5594989151220463,0.7058521520075415,0.6508892426110936,0.04488796142065343,7.6654266058030505
389,0.23360428552641632,0.1554637714364442,0.388319081454947,0.3030956083446862,0.11526665871944697,0.27637724992453183,0.5348686258183488,0.9162743860999067,2.9965462820015105
390,0.528344547475745,0.4923337585252844,0.8353519492182083,0.9019177708252214,0.36353230094566513,0.20524799785220338,0.9631231876668406,0.8158003948969991,6.1051704641736
391,0.03307717486604966,0.8681053728064476,0.9279947501087386,0.2014247020303096,0.0037061366043131816,0.6406989290908093,0.6747347536739259,0.11260572291770243,10.489888154769451
392,0.8911285045953534,0.497788893478892,0.8006011347505828,0.7573060054393331,0.733548407185177,0.8956143102031141,0.5353447339788266,0.9045152956809263,10.954892955902947
393,0.19337646612473192,0.9641631614112173,0.6493786270234423,0.20609533891516996,0.31860254370258445,0.8294672851775103,0.6709294690449593,0.9411102646150421,10.452855955976817
394,0.4965427160508985,0.641756955621488,0.8848445515292528,0.29261741654242135,0.9687006052863445,0.6246026228084958,0.8274110693435428,0.0558833162817618,9.607257075719943
395,0.6026340277782546,0.3278405792336856,0.12548514822592338,0.8250310046983236,0.4216267614129142,0.0960538988187748,0.5478316018831041,0.5955771209660866,4.446087503246242
396,0.6301342649552102,0.6799558754384218,0.9594758645231093,0.7819918996016885,0.08863129792867797,0.1697977908573508,0.3472409922378322,0.07858672794879207,8.115466509331181
397,0.5752503087059861,0.7127970497959617,0.7214182546164243,0.5481053030117088,0.10302857323252579,0.8143154921359931,0.3267998907942383,0.20770123023641418,11.182229538011697
398,0.42969986710386054,0.7770836211523809,0.9432032665984309,0.19063428828139206,0.6402210539361193,0.586385679734747,0.21637297400797295,0.7443497072162338,9.977860172119879
399,0.7968036002858468,0.5170277102374553,0.6616915965278505,0.3105281070752215,0.4705167073799379,0.37266794047166063,0.44385523628934453,0.8370606501617158,7.793160405154141
400,0.9930138980251307,0.7901026801652721,0.3923724557762409,0.31848717505221913,0.9569367496661129,0.8739927130870089,0.2345710890972046,0.4016433187084235,11.43571496414122
401,0.6806423248541359,0.9991135827232474,0.637220565707681,0.9504948749706447,0.23550955495732961,0.21456390722289664,0.7279588293205772,0.433086921248918,9.454450401696375
402,0.6522215068980799,0.9165153500313004,0.21640076680461495,0.6611474743381832,0.5392386138751812,0.23382760422717175,0.1148151037563393,0.3190865232677178,9.47481181141946
403,0.4161824024445462,0.16775367101759542,0.027734533307222087,0.1979078856613582,0.9774282205069262,0.8761576127979177,0.27723536649124936,0.42418706522209837,8.628011825764096
404,0.7195919655009657,0.5051788974291417,0.0451191617259209,0.3536993249111545,0.9149314171984698,0.6412415917820478,0.9525405520698438,0.3034419126914488,8.800832620502831
405,0.10193724503250878,0.6659560609585333,0.6594013661530381,0.1532940800862611,0.052835256090514426,0.289323486163078,0.8984317456967658,0.2559340738708237,7.186034424964489
406,0.02232928656140165,0.2200717018253877,0.14929257328340562,0.7562314255994845,0.1208985713481272,0.2776184003573733,0.38742668246174783,0.1916852438134239,3.075181588797238
407,0.3724557413835875,0.5237654094684298,0.8464914908639314,0.7422387905396897,0.7288192818776196,0.36357314973147514,0.8668910095105199,0.47275666797466376,6.753998016462039
408,0.6699539496622963,0.15404670379009633,0.7568014100525438,0.3466088235696422,0.3892102603120591,0.15932146297464478,0.3441263032820123,0.32307922634363584,3.5332587820666843
409,0.20147694948743677,0.6587786880856933,0.44314290350448693,0.00040648253114994315,0.27923912377483295,0.3421142354773484,0.5586765099016777,0.15435123570902565,7.2558825135511515
410,0.8203239176605794,0.6120211054353039,0.19132295733712923,0.9368129066605694,0.43199809481156193,0.18849610875180245,0.23490712921961254,0.8683635976346571,7.145595607708089
411,0.5553518040977863,0.7866288035962211,0.1515388300567504,0.534628639735036,0.4208795134404425,0.32349978177819083,0.403849802695475,0.6186484102578101,8.336456360755967
412,0.5532119590260909,0.32316837429321277,0.1702050223745919,0.08823174238344123,0.7657557222046413,0.41646620785087185,0.27859556166608623,0.075805884025965,5.385099451419728
413,0.7651169604601105,0.6604088493169606,0.7090848504553231,0.495800159656104,0.1463129506341554,0.9857975033544979,0.6456622061092973,0.5093913826303836,11.460438873377221
414,0.09316899555693059,0.8203240912117474,0.5675119019606947,0.7307960323401246,0.7235576100680299,0.35824775532292663,0.04514594265432703,0.8680467973590998,8.550311095694983
415,0.5771750815440303,0.9263296601161184,0.2801781570384836,0.2208127487052659,0.5380880789563333,0.9856465517634067,0.5646956352898013,0.8150634754998066,10.31685860143745
416,0.5702278675064758,0.955529062794753,0.4029295405054062,0.06918026999330706,0.7384221725721127,0.9036513109249409,0.9388728132996252,0.30225897997449047,10.416437202132995
417,0.07782880035859596,0.49455061524053345,0.91930636580957,0.14853039613865748,0.4633930264377085,0.5043346585905398,0.9485846119797752,0.4122231631897705,7.533771927549055
418,0.056340476648056415,0.9982964231001902,0.45497125730858956,0.13351974592981608,0.029440910733863124,0.19653225578236255,0.899810804906926,0.09188217622205885,9.025281285285237
419,0.5905701442627292,0.4972719872798792,0.3437812673671944,0.17470985045486354,0.33093604753462835,0.8110919056934909,0.4889006835036692,0.2300963551881694,9.986688228280602
420,0.9831733967769918,0.9029592137822392,0.336666179225501,0.26059318180224655,0.8225688237774355,0.5825626596964506,0.2159532428191243,0.686647770807265,10.905357800674532
421,0.5074294381552734,0.5150877949420095,0.9075934962884689,0.22584665340860044,0.41520202062825484,0.24468789372339605,0.47481889048206527,0.02068370052679913,5.981403080549431
422,0.14679596210864476,0.38206805577516756,0.6144112593923144,0.8396631543368618,0.8547486003650332,0.7523119614950015,0.05866008666684974,0.25182529477066895,9.20987253518085
423,0.6644175302827982,0.7148750133094679,0.8839450176514192,0.12221110244912337,0.8909266226582008,0.6627532728037437,0.7970678562410345,0.591709793712896,10.26557532124574
424,0.13943380233063263,0.07868328056737062,0.004822683318111198,0.8636552441273556,0.20157707807797964,0.33025786080157926,0.975564646002218,0.11525482491942018,2.5866682372699508
425,0.7721501497236898,0.8919299450096579,0.4070003636676186,0.9015147623031521,0.44304054548342575,0.9595926773558765,0.3879469684693191,0.9320220451364913,11.773223842003205
426,0.46601492764326424,0.2731721509981233,0.45640860111850245,0.7704147815277316,0.44409806570974975,0.36704222896736716,0.8683883567852198,0.4005064725274471,4.7179740942809465
427,0.5037728188441822,0.02513548770544527,0.9210914751385961,0.6836048619635103,0.5813299697566571,0.5300655910071406,0.6438459736727545,0.8793202573329997,3.9621141149400945
428,0.234896153528245,0.42047717180606714,0.6406189828397405,0.311755309099621,0.5845607618273037,0.9572003641391678,0.38252106294974797,0.9868249130629213,10.816647050663594
429,0.5837319610442683,0.4670460221999386,0.9981334274116265,0.978644668023567,0.5447136403368582,0.8451339808681679,0.9762450545796415,0.2498419793330654,11.4857803142929
430,0.4120707895665251,0.7460066941317268,0.7055034711276301,0.2632541898590428,0.9308594318578198,0.4523838940492765,0.5906025916184299,0.2908647033030334,9.15482085734452
431,0.5536834437405711,0.23922509908912903,0.6301152189484748,0.18972780109168275,0.16751373247505408,0.5033157069530999,0.9820965017991764,0.023773679764100497,5.6390438906208935
432,0.3783531158548994,0.5650408937287097,0.21068044467409353,0.690662216452409,0.18335399278437092,0.9572075567701519,0.6212016525540069,0.19828048129896558,11.198468105417367
433,0.8339447336023066,0.7655347767868275,0.9560708258805907,0.7612609228429468,0.20101864072172582,0.11793153389252331,0.737534534556422,0.638153037919201,8.660832849521663
434,0.8260278828067831,0.9026403347894588,0.6697765348738234,0.6455774901714616,0.786422591397939,0.8200143271509913,0.34516193494174585,0.5608239602965361,11.686892965525661
435,0.25902552210023866,0.8772951034991618,0.21367933265673655,0.7078519583176504,0.1845182997247945,0.49684434650560894,0.40846951181737323,0.8200238021252392,9.355403907527247
436,0.5986187392542103,0.3957924105741635,0.5279556552505477,0.27601185979186094,0.717251426753292,0.3516246595593715,0.9161885557243646,0.38440867740050544,6.047910966176393
437,0.9686133147889447,0.9016882420760792,0.9334968697818978,0.9717694403320591,0.1741391372102894,0.25198204145460334,0.5555454660230975,0.74386578417307,9.73731771022592
438,0.4792511314895521,0.2855926434967515,0.685079990503823,0.506915637783756,0.8899187333563036,0.4179572741595379,0.08419671489296188,0.03544568357427591,5.0239215209551435
439,0.17381980582409873,0.9940303260369743,0.5924120142809323,0.09289582003982721,0.5654401124180605,0.8913864519484626,0.8034438531499656,0.08620290373348949,10.175060433720711
440,0.671814051426804,0.8449180707056011,0.3929775603724087,0.9919269710326862,0.05520200779053297,0.043456998151377824,0.7368791326283255,0.9365908642353632,8.409425112264648
441,0.871541222686613,0.07595713605360499,0.28061291120917187,0.5390726094180578,0.41851020190433086,0.29051356675319184,0.4667714080826558,0.9556926868979524,3.1889258127416564
442,0.035536913932172065,0.5514247880335553,0.24944747265670197,0.8731522748615579,0.21996327874917077,0.17740928213555307,0.41609271319434205,0.8717218673137686,6.242116175654445
443,0.7865737647668253,0.8955284537080797,0.0818103034478962,0.06125240260277598,0.8106145725800902,0.7481090719735005,0.7843028014229807,0.8639615026839844,10.779701894677792
444,0.5979226345972715,0.5440107753370718,0.023874629075118836,0.015904857298072228,0.8976566054550277,0.19988332667137554,0.480207842845795,0.7857306209093824,6.129289211053018
445,0.48007988591204553,0.1837272989334625,0.497021714438159,0.3291933057781099,0.6571495592127018,0.4356546105719402,0.016916586665545852,0.9257061715738204,4.772605773915164
446,0.7432599400336203,0.2309598858372215,0.8594693320843215,0.20478801815752357,0.8195849887428653,0.2991870084390502,0.18052496134216678,0.4145495098317875,3.969867218281613
447,0.851552601322487,0.007648280479588432,0.5315748517216271,0.7316365269300129,0.5794953572661524,0.16273767298252673,0.8748240510821077,0.43539087983150226,1.5278692353663756
448,0.5176136589048951,0.29703202727973965,0.49786454541353076,0.24367473675969642,0.75609087885113,0.5314809053148584,0.7138986030023632,0.04880635393515764,6.49185738566993
449,0.9595308193021311,0.7735659472939231,0.9066543195946891,0.672752428916311,0.034760930150024905,0.652413206537644,0.32614806693239995,0.5819408729977715,10.454078160989802
450,0.8806233439139461,0.9629412447546377,0.9352040465712412,0.046643285767877685,0.20985683617272421,0.6061002254174689,0.2404825002638864,0.31068340098651814,11.29231388729984
451,0.025176132801399298,0.6218456137569807,0.10731688453872323,0.5234396812918425,0.8586025429021515,0.48902692931614233,0.10160581728004192,0.8986487236741565,7.93752869631353
452,0.6118100223874535,0.9561664235918086,0.3191613365482129,0.07314248132173085,0.08925748442885162,0.1384595424873455,0.5803096970838467,0.4622787693659085,9.052070383728921
453,0.5419572842807221,0.698785443439884,0.3898983128520189,0.17388910794909596,0.9334649919196123,0.9551091350253238,0.3282816431526848,0.3108811589930952,10.784670721712477
454,0.0006420819062008531,0.4544757123646711,0.41102259469388214,0.8439752833808505,0.7436754408146704,0.9871518870483789,0.46985101926151085,0.34036334216503294,10.960131074373313
455,0.429935961413358,0.03296440068610096,0.03871435149735747,0.17096378273288015,0.04525561606458506,0.813517165729645,0.9762356541282158,0.3020699983243257,7.0036288439021765
456,0.7840378163003447,0.55789148880687,0.7288938910198299,0.5576613020379928,0.4612066007370439,0.2386070858402095,0.8722839033114677,0.8924404927997039,6.994521686077403
457,0.26160361176727964,0.33816096386128713,0.36413944159746503,0.6725034723686378,0.0468773986673382,0.09330330535315579,0.022694296502302258,0.7094015578740568,4.291776629109785
458,0.9974982344002735,0.933474957241205,0.7601509469549433,0.08757018811533168,0.8720464938694373,0.21726466152050405,0.2843933896522963,0.0160829837933818,9.431732806452382
459,0.5851877546442346,0.9376743013890995,0.9202332063121099,0.4893175568684227,0.8103870778515522,0.15258561702124995,0.7313311570815075,0.5540552558966884,9.145165426825464
460,0.16744515211130184,0.9027581984262574,0.048122156223904144,0.48443635634103366,0.5830315389110621,0.3160554173008372,0.2747692925225028,0.2502740862115397,8.934449246934978
461,0.42452451952664416,0.37564086789915907,0.0432693514932776,0.15873317246615026,0.7640561432830599,0.06770001064688647,0.9793550740343508,0.4686508164251064,4.288664981273653
462,0.9692565971477664,0.09077506693873583,0.2104455689187269,0.5817602408160746,0.5278210827833107,0.5829622096224177,0.07145405125706816,0.6952550894858865,5.542944992589283
