,a,b,c,d,e,f,g,h,o
500,0.019517940832602165,0.6586431623260887,0.8958755544204937,0.7720151186460413,0.372251704852129,0.775662671758196,0.40359653978271204,0.2597415298916812,10.697684430778082
501,0.10450025970205878,0.04065632659586227,0.6914761560143715,0.8391139278822488,0.06798440114184101,0.6844883677618081,0.6205080689647564,0.7611834015227593,6.206017228988556
502,0.4174437379584399,0.28059150705754254,0.7092422277995231,0.3315715781178835,0.19841496837011074,0.7101097698762189,0.3243206707799461,0.8446713987644212,7.999644017873056
503,0.6671762627936508,0.24828230436039922,0.5197147747252295,0.22153661959354487,0.06233762222766648,0.5651834153648695,0.8612719485045801,0.38492374340042823,6.291338925265836
504,0.49050743792726936,0.09661415469377055,0.10839023773365186,0.41159130665827437,0.5993029526143618,0.5891115511626293,0.4835091006530897,0.24384161877776855,5.023661946356622
505,0.030343237994116756,0.812003930331673,0.7058510789535287,0.6092621237484056,0.36101974703147166,0.32128785321975706,0.9070121205616821,0.23675765957329886,8.98308430993593
506,0.5963703238336491,0.5373996340750764,0.1739278510443485,0.4551655739253825,0.49857497578295895,0.7772858909574095,0.8950712108907589,0.6329025700599012,9.914251283259732
507,0.6943595287952704,0.7532281588732249,0.20679558954580868,0.19586843646556418,0.2902813997728393,0.7527599574547882,0.8609425077256118,0.636551549278089,10.763843528428998
508,0.2168358537736712,0.2416146730598142,0.5699612670795721,0.8097067465793896,0.9084228921150314,0.9780455233024976,0.050159496568762174,0.24981429044394188,10.242876586494814
509,0.7068502845519012,0.029111751569494748,0.4279755165074792,0.16028679878277385,0.5826585497293206,0.04010309839318993,0.6824816070147638,0.6837108866406314,1.2593048633053894
510,0.6674865326537756,0.35623045801628084,0.7016939680942028,0.6444214091593371,0.7208973385338469,0.6678101540933796,0.657221730882593,0.8749939586839173,8.514206560648507
511,0.4820899732384285,0.013740345360230943,0.753069126910811,0.6489494041568106,0.0431583228633039,0.037732947946624185,0.12403498214764841,0.4454495058593647,1.7035612776117857
512,0.08918145176506387,0.9203514063243202,0.01993051213182817,0.4317487834650312,0.07881540911908869,0.8063227526494839,0.5701259266159245,0.9773082635667196,10.252124870293446
513,0.32627122078675885,0.3448170553300589,0.4160569291496674,0.7371725474430101,0.09702302389019435,0.8491338908658236,0.9642711831535495,0.15001646675131208,9.945612319384896
514,0.2296725070982668,0.9981205084018797,0.08512987149574514,0.4173717037129111,0.5813536834858033,0.2602269921899615,0.6260751483333467,0.6141039722226977,9.140259436766486
515,0.5518718495617992,0.3570557566766498,0.8904302134399716,0.9622031349337923,0.10812369400821975,0.7491597995230306,0.08267121361193996,0.7793055445959782,8.925744378910284
516,0.4748303881134178,0.5939001397270731,0.05283456467046743,0.30948990241647545,0.45087938682304174,0.3323099952173302,0.5409378018744052,0.890598735438334,7.05610293708705
517,0.22131744966110867,0.02434207823913992,0.7227230586510068,0.37470425761636705,0.32269761428839017,0.910404861097554,0.12033660497850063,0.7466022353061911,8.477283484938129
518,0.5883761557872514,0.40458050730754613,0.387675419364226,0.21340020822719052,0.6126291694658871,0.48287094136204267,0.2622949910586665,0.16721838705215597,6.941110908187635
519,0.7060663472258786,0.4500711496864631,0.07768273741651333,0.7142031352006013,0.6850305095905388,0.44654206445930134,0.2488928648681361,0.2654203708116015,7.097620159548597
520,0.2246186843935979,0.8176066342305818,0.09255584627930691,0.6478206318222003,0.9771889463400084,0.20741594346172076,0.2788173746885978,0.5483767105572899,7.858134629668482
521,0.2230257053426531,0.9112633578852096,0.13011882771556516,0.8836758791411216,0.15893125350248294,0.5200860469815879,0.578099720101371,0.3175521417575403,10.46876217682359
522,0.6416339077993484,0.6394718872068245,0.02018045842755023,0.8532353788690056,0.38898827762521093,0.31496034901306624,0.24961277458815556,0.31549644273870725,7.648981207644356
523,0.7658101759834004,0.4412549387293171,0.9987228230351441,0.9755905286460215,0.6148182731237797,0.22039907975036144,0.7060907977952117,0.5195317177185788,6.113456946397196
524,0.7265487678679415,0.23579225873476262,0.9139423685558288,0.05880345703296275,0.4068415272896867,0.9757540567599176,0.875822716491502,0.7836107931696674,10.541412972705992
525,0.764532927453567,0.09622709660048101,0.6569345963360367,0.8896715978834464,0.6245515721973531,0.4042423577066413,0.4507215086830223,0.8228773489234569,3.499067921329446
526,0.2864204480503544,0.23850267947051573,0.5955649655364177,0.7315425875912955,0.21987180639736625,0.17931827800854505,0.46428644949647846,0.592213696898459,3.6002114742004996
527,0.6138442681606363,0.5746478758854273,0.026206319219926333,0.2296012022449232,0.6620494713271093,0.6661017321821223,0.6855151208011784,0.2824204197325829,9.343271125707549
528,0.09069880008075171,0.9526204816386608,0.2859889286588553,0.9653973293780815,0.7000208354283668,0.48599979750235633,0.8649150150137472,0.49566959623919815,9.590264418987763
529,0.3381786436405909,0.25255144453036515,0.5632764640517457,0.22890645325275127,0.808840104295179,0.5164257813356462,0.10228038386834004,0.6048491585978576,5.496839167426834
530,0.9900494741838176,0.6720849464711778,0.9030482851851409,0.16311463290250616,0.33642362965348227,0.8245824778055671,0.6747313189937356,0.17878449104692884,11.039298393327233
531,0.8609571489479839,0.9265761825186039,0.17125918491867442,0.20846107500263322,0.8620821191106242,0.029148141177538944,0.6739095636154566,0.33636990265727795,9.089572438572816
532,0.6549280295373264,0.42211339380880464,0.7848232766426543,0.5167075620128958,0.6012458860614941,0.47867048287131986,0.36412412172624053,0.19636224836732197,6.7687064549079485
533,0.09836589050724664,0.6510145394043207,0.3992213121356002,0.9849791438288596,0.6743353772689284,0.019354340816802984,0.12815375407871754,0.4704765750576728,6.713804112825212
534,0.4879873446455466,0.2979126763298534,0.02503167194718703,0.5778610234400172,0.7162631339611779,0.3369975373253119,0.7121811681458324,0.2980808204782688,5.071942314195974
535,0.7307225740092452,0.712846511455739,0.829860179473984,0.6246371050710648,0.43377444526892917,0.3177677272692655,0.31162053697939696,0.8579474262062348,9.316204277571
536,0.16028215208618213,0.43205197863349554,0.3938276180142817,0.21118614174202677,0.43283190373443337,0.8367565104806838,0.19442828911760945,0.9191906922075952,9.519495115288214
537,0.4753747512982207,0.8974869000954169,0.8968289639633719,0.8922893102009186,0.5963573439062964,0.8379337044768049,0.18798130063838214,0.5821394430006778,10.990997543928257
538,0.7741335388524312,0.2801711294632362,0.8254740701847955,0.5906874364743043,0.2823876219963267,0.6213250341429785,0.48315123708029384,0.6021566766414851,8.140812503790249
539,0.8964056118152199,0.6601753510586116,0.4452719632352812,0.002727001076310742,0.2896552695488027,0.1906219334268745,0.48522083009049966,0.8670822450604422,7.3434193032740165
540,0.4868207216746251,0.26861919801153467,0.6043925974416265,0.059151457949096486,0.7983158842253314,0.12263987699582568,0.7205360507393177,0.6776495314725139,3.8140002661979646
541,0.6767109670438999,0.5177766976865861,0.6131534006186897,0.013042048887341173,0.004937234145081515,0.6843873667021482,0.9370279759650232,0.27201564071573636,9.228882294654717
542,0.5558151103358605,0.5581134227316153,0.3549213603051822,0.0541100033839228,0.019429777948125393,0.871280621727266,0.45031012915486457,0.3740647811807911,10.42019361209593
543,0.17675131313419845,0.3016059887796043,0.13321850160944626,0.7110110487769422,0.8115339851906986,0.37500949562419783,0.7527359823089316,0.2724510883440976,4.731215274371726
544,0.5638206687520898,0.9946950170061843,0.661659646276649,0.3348889528397987,0.1606188827343742,0.9637590815236736,0.9945308113824171,0.7004240533126113,10.528414206303314
545,0.5233223783846801,0.5188472043095157,0.6475026209251563,0.7332355440605012,0.06791067380522342,0.42062621167575054,0.14198982687866835,0.4321291231737828,7.762247773926405
546,0.7372173862586391,0.03587858022881496,0.8940524373731226,0.9255901724137113,0.4731775297960399,0.7497901802050325,0.6991306765895252,0.4361297953174208,7.411574763139907
547,0.4081305898174591,0.7857439353295357,0.6627427796234764,0.9039997318314986,0.5137924541767983,0.6361216260598007,0.5698860311855645,0.7941326501415096,10.243264660793377
548,0.9443102517505702,0.4916130730549082,0.17768707929431993,0.8799118371218055,0.7375652088077934,0.9019310023185868,0.3710683237308837,0.39937393001172505,10.877981357138607
549,0.3031071278562123,0.196046702060941,0.6594294229108041,0.16260020806990338,0.22875393658790955,0.13116818409130748,0.028708352096216028,0.5514158924251237,2.8154860826699712
550,0.8064466924159313,0.006820363580757438,0.057847467892964466,0.5548527256198617,0.6906327263643198,0.620636806459591,0.7306025534784522,0.9132158296319154,4.904072075403095
551,0.27027941463697625,0.215499531136487,0.666866088004602,0.5544311098808683,0.206022635091218,0.5113901136086746,0.7213193688557971,0.3288400541057497,4.869246789695376
552,0.16901558852579757,0.8416228689038888,0.9698565958002496,0.9284089377838448,0.6378778242520591,0.2334840632373203,0.28896690835164085,0.30193736294635765,8.373388608636963
553,0.04089701125925582,0.5074667136084374,0.4668263611578959,0.1581975106014546,0.4108891845027457,0.9852294334333812,0.11973522346156373,0.72151713845974,10.552546835183893
554,0.7878717988234459,0.2130598260448392,0.5018056572696785,0.9596191905297291,0.39354637134021775,0.5322257695985644,0.7976331123035093,0.08400495283495157,5.996733785553341
555,0.11429078958159344,0.5357682044256313,0.9375719777723105,0.37401021758557296,0.0473587400529335,0.45305990322855905,0.12181377894699474,0.2113707917914317,8.130770520696899
556,0.2013364000410004,0.27251116811032305,0.48251915537157475,0.02710378165269489,0.80223780353144,0.5759690063916474,0.0629076919171635,0.9425050760310414,6.081317859203088
557,0.8332285805212595,0.8658577467208308,0.9349680362216473,0.6294546404992879,0.7980814915999277,0.04163053570414066,0.4599141105591974,0.44608987691801805,8.729157411205895
558,0.8232806468397045,0.6139872775476072,0.8987083657598223,0.1902405305615955,0.8125080783860245,0.2145269775034092,0.11454783744549923,0.6761694201543456,7.440903722584645
559,0.21456008879748634,0.6786629656702114,0.24825780118231466,0.8894513304760281,0.8842241613285035,0.5432409492076168,0.09317750929465551,0.64992230346325,9.501824936583137
560,0.5825385957792021,0.7658238418410461,0.5233752168765338,0.41601068147234666,0.7672268960602183,0.24804379119011555,0.14169703679187073,0.5937847753498947,8.458216396856606
561,0.26109917491388424,0.6619245222674773,0.2927511433235469,0.7071953360108301,0.8015320154010687,0.9902934850802624,0.7538833846060067,0.5234450977525679,10.393774914747636
562,0.5852639354778815,0.39139168521036827,0.5575049920364689,0.2144319135412709,0.45548929434491725,0.553958930471571,0.03126998631421829,0.7909570738549657,7.505110977027415
563,0.4558883133660252,0.7651296057093248,0.7171310358581559,0.3289066382462723,0.6977545139865834,0.5858824940300572,0.7090554557462209,0.6881349558936563,9.458055185593421
564,0.9922883562702924,0.7445595893215514,0.3854903869342935,0.264103876006637,0.7503570925289176,0.4680951097645194,0.04766545860449234,0.5208509815915716,9.797484925232984
565,0.8148323688399629,0.15765268011994704,0.49381210499825656,0.27295068452410876,0.19543524375231214,0.9547325618914144,0.8380767800808717,0.8818023555616072,9.631905815835463
566,0.22838681749255563,0.6546248931524463,0.15367671576949982,0.9879049111282852,0.9992937760432483,0.21647188739599965,0.5324747987125588,0.16944070595112326,7.68025453428084
567,0.25920957775154874,0.7272963142981241,0.8514183773219717,0.9945175060619811,0.324966192563664,0.1963250714360366,0.056584623948436885,0.6644061386168858,8.031619955020885
568,0.6720296057509145,0.40279025061291307,0.28384710587230044,0.27168319747041736,0.10869575372100337,0.5961650368286714,0.7778667728806059,0.5267869802138049,8.065433038902555
569,0.09452219337654033,0.18910600490157847,0.7152906354748109,0.4198924750641382,0.24009770704036926,0.7637838954787988,0.20040741900146297,0.32735557281949135,7.085112928228225
570,0.2854208424290635,0.4727176031414263,0.13846183862367956,0.170091700898665,0.523047286544514,0.49909937429964,0.22796693841267324,0.8554678128990572,7.035867376349528
571,0.7777384133810076,0.7024048331246873,0.81282021320352,0.43375017952819805,0.1824612075604587,0.2438082479866871,0.6215021124205896,0.7804427560953195,7.840669850638678
572,0.6749593220602657,0.1110980492419954,0.3089259083840642,0.14669191390746328,0.25677498531520215,0.29750020419517165,0.33128444888588127,0.8376611434462875,3.1065676264424518
573,0.8518036051285978,0.9871814396118958,0.725899969818794,0.9518980246871566,0.011191930742494027,0.22200933101584575,0.8115451044258225,0.9834942195024929,10.18876199907542
574,0.6023120148250644,0.6041956104934414,0.7883865019799715,0.6462633305015006,0.4937383165000234,0.8428928127017433,0.45838263287037984,0.4383110786875787,10.446396942767251
575,0.6154947033733171,0.8050403800446327,0.6946717044239874,0.07909498308336249,0.865539798677295,0.5981287255928822,0.1329340370910016,0.26656587870974013,10.267007878613473
576,0.9739161897866098,0.13526400655731408,0.7585439838735638,0.34690431408356515,0.674508932463737,0.4412338047653691,0.017036367399073327,0.24190921970585888,4.933672811057272
577,0.4645339618636758,0.3926187150741295,0.8092541377572331,0.4660146776981958,0.06781752287497966,0.569378443725197,0.1819770805990636,0.601264866312733,8.162019133709583
578,0.8921805452458794,0.7230727390209825,0.42891758750594566,0.5361060176364038,0.5439512349710544,0.26917684768561834,0.6226783891743154,0.8843557503495925,8.055717984349926
579,0.8938759689827759,0.9314673190581011,0.4854648277170368,0.6469561550651415,0.652221498948763,0.780022185776202,0.2458221271482406,0.7894810793125043,11.471319448280205
580,0.6249898811354014,0.15396445114772384,0.6068964224976445,0.25150065234050434,0.4444406651349565,0.8250307083416558,0.5551900830191614,0.7611264829096214,8.60464909128403
581,0.020660979033572446,0.9286021434828072,0.6166013000115295,0.2011752330934964,0.5054384287338475,0.3601256248972695,0.9977767240653738,0.43370772468789776,9.501816480603514
582,0.7106668314216757,0.4762290205736689,0.5323034344467946,0.25983411364653985,0.33939077038303644,0.6345183803060753,0.422568456121969,0.6469708406118057,8.50980031650284
583,0.5924331317913294,0.17792479494688274,0.5669950904468003,0.8605648281655024,0.25526592497659806,0.9689578080695356,0.6588708047567502,0.4265457468751206,10.970970988165808
584,0.992867214016407,0.818870185329169,0.9604826326384471,0.5857484232090814,0.36509108473909946,0.014403024708596446,0.36229645305217906,0.3052623015553164,8.50136813285194
585,0.9393554168014209,0.383038135782252,0.517490726513975,0.682969555960938,0.3285233573379489,0.44247530381753175,0.41081425914102687,0.8686253751427567,7.458638628734284
586,0.3041624718848519,0.411175159017244,0.7881267151066103,0.8425996666235293,0.5375031387236052,0.3861567528450289,0.34237253365148834,0.7044154730631658,6.924907257243054
587,0.308582539362818,0.18414515608762705,0.7969569798014846,0.21999238069376648,0.206709270810287,0.6896272771278474,0.44241822877295267,0.5187650799970628,6.822438377000044
588,0.536460645091428,0.0914900414128843,0.1468290134244582,0.6298309714503945,0.7261462870038091,0.18695383178310976,0.39957084488024586,0.5286465275585952,2.2647207559206035
589,0.3302173488381829,0.7216131153195006,0.09742104170562327,0.7324347464671619,0.675199193472878,0.26816688584910997,0.6531859309635574,0.3979974358243047,8.090259234103124
590,0.7240228911816207,0.6317615064417061,0.4878616729272792,0.9432191782344302,0.9156317767942163,0.5941673163424973,0.9592302629211511,0.8693648484887158,9.878106967236148
591,0.5118659651340047,0.03833264741233977,0.33880350983276397,0.7404485548503691,0.2733922484498278,0.8288526302356455,0.2691137442541788,0.8037815774264039,7.29114368185416
592,0.6505634639243925,0.27688633883730285,0.9883558894918181,0.12228051197500933,0.08499993093871372,0.6090935275170543,0.5465749141014292,0.3158967014026587,7.6065010265689015
593,0.1493160139417632,0.48490559253750065,0.508820457385785,0.5523412468777142,0.7915329698756634,0.21413504710200393,0.7749994942097618,0.2542961134535039,5.231391718611867
594,0.43819111090812,0.17864518750555847,0.20779467167788634,0.6268701083642616,0.1611377036570154,0.3402857348909203,0.11609881149602663,0.5917575279293495,3.8981005664436803
595,0.2996444172473708,0.8314679545262373,0.07419295339887799,0.46093081270618974,0.5892182104706198,0.4197369104851232,0.7442767130297125,0.3300477171122429,9.27579043483191
596,0.1560549215790279,0.963723459848573,0.10766524271799682,0.47076885695725135,0.5235884409182404,0.5938060903941249,0.8598862656576158,0.6762884415037026,10.332415751379589
597,0.21854194045929398,0.8215194621712669,0.9633880967374443,0.7871313000987862,0.33642406010888715,0.5104600418422575,0.4333876138497702,0.552353742884266,10.584517468733027
598,0.48339263780732444,0.40039500725194976,0.5891342865157069,0.003193316993231776,0.6500457321601856,0.6001379769711083,0.8866017743808832,0.468678220956692,7.6693727310695
599,0.9749597721220646,0.34781812860449013,0.09022510060942812,0.20723864006834503,0.8580142834733127,0.3949410106293697,0.75179665951411,0.8388013337220342,6.001753892508674
600,0.9168362343691429,0.473923584282691,0.8927297358765095,0.24980047700808028,0.7314419648283098,0.0009681171894277973,0.060463727137609724,0.44556594148051265,6.5906486988600985
601,0.6407173216263053,0.08150227768853768,0.6256821526511837,0.7619877812360669,0.4067704246008206,0.1469490804719148,0.61765080599278,0.8141644858394947,2.5089066053002287
602,0.13210912382115103,0.13483128480186213,0.8322773099661789,0.20443124990375783,0.7075818897283692,0.680691064230648,0.2989236480077343,0.3091349031396541,6.506369341662793
603,0.5890975604844741,0.32383580673570944,0.3581593105191061,0.5980562085876923,0.4573947633949783,0.29915459769144304,0.5328712016812063,0.28808331471947235,5.288407603620853
604,0.12029913325053354,0.9827227168436938,0.6895720058939008,0.27526265677603645,0.00728665526694916,0.7348774044381517,0.13806887849495642,0.3437471560278309,10.962986470221136
605,0.8870674854833649,0.14732970275517687,0.934038447979762,0.11977616545344116,0.05766778291930297,0.586027151940903,0.8495125228548438,0.10473233265678183,5.9423213923254545
606,0.21705373278078022,0.8071225183191345,0.8738388375191308,0.10547993008000578,0.6537451273196786,0.5251789254490218,0.0633792711586576,0.7733816171342349,9.38305175042712
607,0.7682103880568063,0.4937900525227715,0.9274679945230299,0.09440895074177325,0.42034570635818014,0.05392057134048922,0.4742902164653291,0.6853495753827497,6.228403626445591
608,0.7152157066658255,0.24835914071766718,0.10109541794539312,0.6135544326198829,0.2814992976788463,0.7792450323275373,0.8225260351657131,0.9421206862649955,8.270432560237708
609,0.551094021333348,0.3833540964974953,0.2560330613098374,0.7028311018758276,0.587987009628057,0.3019476487582927,0.8104745101751647,0.07860238158253796,5.739504058787413
610,0.1439681711559444,0.21384295125146946,0.7413820613982335,0.5655268191424113,0.2721276639491068,0.8840497783930283,0.28012172156528514,0.7578507591474704,9.243155559908939
611,0.06583045199821724,0.828839945331084,0.9709673815235857,0.8483084827739601,0.01933652393891916,0.9770728622989934,0.8631580297356803,0.07426431454770932,10.138392345194898
612,0.4727200736170477,0.7448585677287737,0.9760629659697826,0.4164878643569472,0.058892882331244456,0.31325145851178415,0.5194749062019995,0.07566689202760035,8.647360458519277
613,0.2571900251253777,0.5718228867159365,0.43888301642667216,0.2463928073449676,0.6024161201796939,0.5993517613868794,0.917821620808252,0.26865533624448745,8.683041100792165
614,0.8943949599297036,0.7475061007008459,0.3202219113228213,0.8003917871763598,0.3746484745400369,0.6997755990508319,0.221079013321132,0.5509392128799118,11.41296219246875
615,0.12848417593517014,0.29896665330478644,0.8105170182967809,0.6653676137157621,0.7897206916937755,0.6465708025929668,0.5143411461496584,0.44386319151884646,6.924833282847971
616,0.04909176818649008,0.43819432292954197,0.787419567847268,0.22401257044629075,0.09101732346774194,0.7319300905776727,0.9626842177968626,0.7370766469870783,8.934992601932462
617,0.23103320936554683,0.8630024904799842,0.33330498382929996,0.9304353906319456,0.32509493005703194,0.7199551739634101,0.779090913704829,0.5735704248678473,10.320047647149334
618,0.46904819702555856,0.08388176923196877,0.2196932989364626,0.684537227777419,0.8329787737621711,0.20579551851244238,0.20080030738419163,0.5153262547691769,2.2571203991608386
619,0.909043733118586,0.3886313691874653,0.9843797022758322,0.3336368614938948,0.9186219916407455,0.4779665539748269,0.8368143431368753,0.26402109362181936,6.774394877048993
620,0.6576355970625233,0.9827703392232656,0.5696471199621878,0.5806628828999671,0.6014395416663043,0.8074126288813478,0.8772816720386193,0.41817288058403135,10.859919587527108
621,0.531377549779083,0.49599852465717764,0.03210699231642222,0.5766536648937696,0.5225425653913596,0.5019617515000441,0.29988549512248963,0.7340678041905808,7.4273967028525725
622,0.8346585399794555,0.5278268540031695,0.4269732911856384,0.7678632841236058,0.6942780903917986,0.33550838376731307,0.7520429761612871,0.7961080549842359,7.560162083811827
623,0.25181828976531373,0.2776109885527367,0.42967650381186506,0.44252477338785234,0.25213149105063715,0.9024387019783059,0.7299458503455624,0.189670384100451,9.804539514647631
624,0.1261923922396161,0.6625415850577306,0.609248090196956,0.5177469355786837,0.38834644315114886,0.49992340095422205,0.0880359251665509,0.9863304417854997,9.137490719004912
625,0.38407361544774765,0.14814773633665723,0.5970668727462399,0.07804708453356124,0.7728445477467264,0.6087160641354529,0.2936488393476485,0.781728739313581,5.70278669103096
626,0.7538312530573247,0.650733396789944,0.24898682084006696,0.3372056202454974,0.11832803413936455,0.08618416992666622,0.8079132829522954,0.6914202903210737,7.200021341647069
627,0.6362793551360775,0.3297109845345966,0.11744013760828964,0.4922171396419176,0.56097768124743,0.646836009514294,0.9376758747983035,0.7265861676575013,7.543680974901977
628,0.417018720746134,0.8240164146939278,0.849831591424881,0.35549411717735413,0.8878703431246432,0.7732403267219123,0.7232495832702661,0.15051140255893425,10.329539990165317
629,0.27266496388842554,0.3067533502717744,0.23983071223335817,0.632316346222815,0.6278179282181419,0.17453051175627932,0.016932470596774163,0.24202953914956826,4.039280092539388
630,0.49465232541288684,0.7709617163983037,0.39386634239478246,0.8656305722996056,0.6054888421885914,0.7142756033944895,0.7931185422287005,0.5914934261880959,10.908407300031264
631,0.10365227069497196,0.39551055248911593,0.10982552190920514,0.3856387913203184,0.9938453839103366,0.6491333837227694,0.591665605934871,0.41669770143784335,7.7011760056681196
632,0.6449623115700038,0.10229297813105775,0.23311860186538091,0.8813634018260466,0.8499454422022856,0.18160424712085887,0.32108766961684443,0.1922150199257031,2.671500501588107
633,0.6744529990219201,0.20125611946917676,0.706450497388646,0.6292024730559352,0.6131390962025592,0.06810070866743245,0.9013793595874612,0.6935196232559322,3.8429806787012546
634,0.524488989210374,0.3944983693322329,0.39841765721790146,0.4097766254717702,0.740199555189446,0.31947575493239777,0.11951350745136557,0.42645994167993817,5.649672258037755
635,0.7276818585564281,0.18492602656895396,0.9871095341586774,0.8409406440384474,0.37978797575898504,0.9872764979324692,0.5059927119176283,0.3122593779362771,10.752976157086861
636,0.9417313304636448,0.2952115766225971,0.3957690669188333,0.7053758413487456,0.362841519288433,0.13794302531504332,0.8803241748127133,0.036354504801915155,5.123883316388978
637,0.046723357716537794,0.7835843467846715,0.15123695248109637,0.11837290056771654,0.4475063869821009,0.3036409726195384,0.21885369210071548,0.37500218273260677,7.7644966202041825
638,0.46133637927598947,0.2273079440783563,0.07094823422475782,0.8008051483010586,0.8751432682362222,0.5623154605375803,0.883328938957801,0.5516592460188343,6.321557053991003
639,0.2323732537392167,0.40017263715772633,0.8512597821090584,0.5935701206375479,0.48587218479901495,0.5251142962560449,0.08037589452186977,0.437020796781305,6.660856555498279
640,0.7793370221841183,0.9690440910996704,0.5344021780545971,0.6577027523284418,0.8920715956148321,0.9179124449510988,0.22449819339001142,0.2227867559133644,10.862049838412096
641,0.3101514424152356,0.1771279864313383,0.07564374145113295,0.8114669181034176,0.9518199436931801,0.8947395816033246,0.16554558279978182,0.177481444843669,9.245035752830384
642,0.9484079023009577,0.6069835383576067,0.33594964747924794,0.13860263265096517,0.9117600663691751,0.323726122083853,0.3847316688982586,0.8816411262288598,7.839955609146898
643,0.1577486419444848,0.7844205608116991,0.026774395751588465,0.32021055111713737,0.9246138440822183,0.47591694589870925,0.2641463338908685,0.7721642764482929,8.854698637368317
644,0.7995286744097233,0.21383535546768384,0.6154777809321156,0.3649049136937814,0.745118349427158,0.338602413985322,0.024245312949675912,0.23333407869363598,4.183666267611856
645,0.2949895100176184,0.545491377091968,0.5765983906596647,0.7077659749524375,0.20606313797164388,0.8745246343717226,0.7896190720298509,0.5806175206177919,11.22306524304749
646,0.8073874992110964,0.14631511645535888,0.518807692785115,0.4261943219615141,0.38662081245672697,0.6535071556625249,0.7961990487098007,0.5696515770646954,6.725030471895471
647,0.29457102590702056,0.29661074408783095,0.054216339288393534,0.8430908744465029,0.11834513838773786,0.3371249719767544,0.9585519156131256,0.4559887931326566,4.508026452203135
648,0.581541156357258,0.13345453485724745,0.6175814265112897,0.06260542474858222,0.19218863702250577,0.3345153455605696,0.0007175260561139707,0.034541794321533925,3.379540861420292
649,0.360425772386478,0.9026904610004237,0.4669532169502888,0.5482470268651178,0.36036485866629464,0.5461882085789614,0.08190046617824098,0.13569135763895457,10.5211155845794
650,0.4386036731925804,0.6355864665265089,0.501956540969849,0.739168509714055,0.745629394453788,0.7189477345902422,0.9345747782521695,0.4535058420727832,9.887304173155288
651,0.8653328608470755,0.3425559072282751,0.2821269636613625,0.027658780637366598,0.5820621499528139,0.4010478458664528,0.9626608739552638,0.478935022674282,5.850790874303766
652,0.909481806503036,0.9324622038290268,0.9702293261648112,0.5197977017497545,0.8814847296190856,0.9667945020251911,0.40554643025281456,0.9794426839316365,11.246812103881075
653,0.4680008228475714,0.30866717212766237,0.3610265637470781,0.4248198384913364,0.39864975172826944,0.22468252936581845,0.06872990507414234,0.8588616372907806,4.361741942962689
654,0.30730194837493197,0.6345216380604716,0.37950947598100593,0.2726834031220712,0.2244258938573752,0.45223636887749985,0.8105318151897425,0.7683099371908007,7.764063717477254
655,0.3360645910950901,0.314667217498917,0.14154289386358843,0.2590031044724055,0.8238181925860488,0.2813461730467842,0.5769469396216977,0.3669192434734151,4.291512116629842
656,0.3110235263660165,0.3492167801188646,0.9937669589532742,0.4859834273903423,0.49611635250672836,0.9907523319311589,0.5734157093114159,0.044564798363782576,10.666052125220217
657,0.48770686937235885,0.10577093181169861,0.5338470555861156,0.2832205474980143,0.30871325674743333,0.6062344559260754,0.4442688087581491,0.6211497287839478,5.448700043201164
658,0.4714436576102675,0.3299154652666233,0.7864619614749354,0.9817735637311681,0.2504740013504755,0.7877230805907849,0.30706112219533677,0.8812424472618823,8.847831169993087
659,0.5341261230998128,0.8906048150173836,0.013453257590547052,0.19128751778222286,0.040415896581401434,0.5795468674022459,0.879432763982066,0.5768379612282905,10.014777681606413
660,0.8284312176626789,0.8556395732762766,0.28629966373279747,0.30865458810605617,0.2505705521420353,0.1692310527778096,0.7252994929642833,0.2834720061573338,8.677009979338925
661,0.46530307783720537,0.9671332604583616,0.6887377776303527,0.9189564189987736,0.8659185734178849,0.26232079224277394,0.16003483252312312,0.2973880994091682,10.267510617367451
662,0.9679176706296971,0.11775085495486204,0.9458374464411715,0.5099721102157027,0.13063726188259872,0.9461190250229009,0.9587990184053647,0.0896405472669265,10.143468713655562
663,0.5353537863146375,0.7614182399588555,0.026103688741208386,0.05001012622044254,0.8454342253261388,0.8560637509780039,0.8136361461991308,0.9742516180649654,10.578575175479365
664,0.9991614232693007,0.10494849685660168,0.07690150553791675,0.3122495368322299,0.93430029796442,0.04513131634896461,0.47949007354815876,0.8076715884762178,2.188226045945373
665,0.003005572655897071,0.549403774012439,0.046681535760172976,0.14105906683044633,0.8382320755667793,0.051597190748737476,0.10659533124871545,0.24932243033791845,5.36760161388648
666,0.1785360178998594,0.3828769195069026,0.37783841109764693,0.770171577379425,0.3677568242010447,0.8968863280517553,0.4482187429229473,0.6585607640337593,10.551747696389196
667,0.947694409749287,0.9120125835809678,0.4484987297250127,0.09981845775546538,0.5014376659396764,0.24458454987909994,0.3054707593786904,0.21795968693259027,9.518962430725049
668,0.2862148232132099,0.7290009213330286,0.1914168616703985,0.28588695879264114,0.1580307599387093,0.5099299871031696,0.48174242595180694,0.5046986967659296,8.659736176302669
669,0.8640537111316625,0.4362802868138457,0.27837755066763836,0.2252056918738209,0.01581902897136578,0.9540425720028629,0.17132188202922538,0.29206186167854553,10.757349562227805
670,0.05255288171512584,0.16978509006359543,0.2777002239335614,0.8320943324566193,0.6080304698498431,0.32819125990364384,0.048080774094504064,0.8720041752683528,3.6496654714966703
