����,γ��,ҵ��ʱ��,��Ƭ��¼����,��·����,��γ��,�ϳ�վ��,ʵ��վ��
114.062179,22.52205,2014-06-09 19:32,293243393,68·,"114.062179,22.52205",25,14
114.064613,22.551448,2014-06-09 19:53,293179595,68·,"114.064613,22.551448",20,20
114.035072,22.642606,2014-06-09 22:27,325227781,68·,"114.035072,22.642606",2,31
114.034934,22.642517,2014-06-09 19:47,327119070,68·,"114.034934,22.642517",2,31
114.061264,22.572517,2014-06-09 21:30,329518374,68·,"114.061264,22.572517",38,22
114.063217,22.5372,2014-06-09 19:41,326495717,68·,"114.063217,22.5372",21,15
113.93778200000001,22.562282,2014-06-09 19:09,327413863,68·,"113.937782,22.562282",30,1
114.06241599999998,22.568466,2014-06-09 20:11,660532649,68·,"114.062416,22.568466",0,37
113.940498,22.5569,2014-06-09 19:21,294656580,68·,"113.940498,22.5569",17,2
113.94063500000001,22.541082,2014-06-09 19:30,251337144,68·,"113.940635,22.541082",6,3
114.062568,22.561532,2014-06-09 20:17,296208034,68·,"114.062568,22.561532",31,21
114.03226399999998,22.632766,2014-06-09 20:46,292205286,68·,"114.032264,22.632766",10,30
114.061264,22.64895,2014-06-09 21:13,330836319,68·,"114.061264,22.64895",13,36
113.94321399999998,22.5393,2014-06-09 19:10,322542895,68·,"113.943214,22.5393",29,4
113.94339699999999,22.5393,2014-06-09 19:10,285081369,68·,"113.943397,22.5393",29,4
114.058334,22.519482999999997,2014-06-09 19:44,296073461,68·,"114.058334,22.519483",25,14
114.07136499999999,22.551134,2014-06-09 20:00,328260157,68·,"114.071365,22.551134",15,18
114.039367,22.6133,2014-06-09 20:22,294052440,68·,"114.039367,22.6133",14,29
114.06118000000001,22.572782,2014-06-09 19:48,323463336,68·,"114.06118,22.572782",38,22
113.940483,22.547598999999998,2014-06-09 21:05,700260871,68·,"113.940483,22.547599",6,3
114.035583,22.524682000000002,2014-06-09 21:25,326734244,68·,"114.035583,22.524682",5,11
114.04321200000001,22.520298999999998,2014-06-09 21:28,321954877,68·,"114.043212,22.520299",8,12
114.048782,22.518082999999997,2014-06-09 21:29,329821727,68·,"114.048782,22.518083",8,12
114.050651,22.518114999999998,2014-06-09 20:59,326926337,68·,"114.050651,22.518115",8,12
114.063102,22.528633,2014-06-09 21:03,280774923,68·,"114.063102,22.528633",25,14
113.940498,22.545017,2014-06-09 20:17,323422987,68·,"113.940498,22.545017",6,3
113.943367,22.539266,2014-06-09 20:22,293499521,68·,"113.943367,22.539266",29,4
114.023628,22.531467000000003,2014-06-09 20:35,327097085,68·,"114.023628,22.531467",26,9
114.101119,22.446382,2014-06-09 21:00,325216769,68·,"114.101119,22.446382",0,37
114.03376000000002,22.627212,2014-06-09 20:32,293763700,68·,"114.03376,22.627212",10,30
114.05951599999999,22.520067,2014-06-09 22:36,294241841,68·,"114.059516,22.520067",25,14
114.032096,22.630132,2014-06-09 20:15,327234405,68·,"114.032096,22.630132",10,30
114.04705,22.518933999999998,2014-06-09 21:03,251161185,68·,"114.04705,22.518934",8,12
113.94038300000001,22.555791,2014-06-09 21:48,327102600,68·,"113.940383,22.555791",17,2
114.055801,22.518667,2014-06-09 22:20,323004346,68·,"114.055801,22.518667",27,13
113.94045200000001,22.549165,2014-06-09 20:36,293225946,68·,"113.940452,22.549165",6,3
114.063102,22.53725,2014-06-09 21:13,320151229,68·,"114.063102,22.53725",21,15
114.06948,22.551099,2014-06-09 21:24,290585302,68·,"114.06948,22.551099",37,19
114.03453,22.642534,2014-06-09 21:58,323911434,68·,"114.03453,22.642534",2,31
113.940483,22.549083,2014-06-09 19:34,322732293,68·,"113.940483,22.549083",6,3
113.94046000000002,22.548236,2014-06-09 19:34,328723669,68·,"113.94046,22.548236",6,3
114.063247,22.528748999999998,2014-06-09 20:11,294794329,68·,"114.063247,22.528749",25,14
113.94065,22.561216,2014-06-09 20:40,441175434,68·,"113.94065,22.561216",17,2
114.064224,22.537601000000002,2014-06-09 21:24,322557713,68·,"114.064224,22.537601",21,15
114.045349,22.59885,2014-06-09 21:47,292237348,68·,"114.045349,22.59885",24,25
114.04213700000001,22.639516,2014-06-09 19:03,20482131,68·,"114.042137,22.639516",2,31
